"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.317514,1.842381,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeDelayTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,17.160475,0.955821,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeMergeArrayTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.008269,2.334722,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeSwitchIfEmptyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,5.898002,1.184821,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeHideTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.147423,2.088196,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeMergeTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.824311,0.932818,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeOnErrorXTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,14.194637,1.431329,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFromCallableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,18.703110,0.685360,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeCreateTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.154798,2.079721,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFlattenTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,24.037540,1.626927,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFlatMapIterableObservableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.093113,1.170291,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeConcatPublisherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.334274,1.005514,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeToObservableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.716163,2.017986,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeOfTypeTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.468988,1.199382,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFilterSingleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.733381,1.543447,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeContainsTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.070199,0.862709,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeSubscribeOnTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,14.993350,0.899674,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeConcatArrayTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.901012,1.029069,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFlatMapCompletableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.050197,2.734376,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeSwitchIfEmptySingleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,19.204313,5.176838,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeTimeoutPublisherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,37.143575,5.621447,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeTakeUntilTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,9.042654,2.424575,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeIsEmptyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.338640,0.686242,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeErrorTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.407527,1.107239,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFromRunnableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.776939,0.647337,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeToSingleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.280640,1.341191,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeDoFinallyTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,15.035458,1.358267,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeZipIterableTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.682431,1.813603,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFlatMapSingleElementTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.113820,1.619967,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeAmbTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.076006,1.639424,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeIgnoreElementTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.567491,2.188080,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFlatMapNotificationTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,10.876201,1.856023,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeDelaySubscriptionTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.598811,1.820705,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeUnsubscribeOnTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,26.715741,5.851023,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeTimeoutTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.052130,1.005841,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeEqualTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.506801,2.634779,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeFromSingleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.535461,1.205878,"ms/op",/Users/afroozeh/workspace/RxJava/src/test/java/io/reactivex/internal/operators/maybe/MaybeToFlowableTest.java
