"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.782748,0.741637,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/PotentialAssignmentTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.608755,0.894659,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheories.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,1.340092,0.462214,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Stub.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.175271,0.684357,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StringableObject.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,1.907373,0.864081,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/ReguessableValue.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,1.678077,0.390052,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/StubbedTheoriesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,9.715732,1.283518,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Guesser.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,1.329166,0.512488,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/Correspondent.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.510814,0.641525,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/GuesserQueue.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.753042,0.568102,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/extendingwithstubs/MethodCall.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,10.339155,1.797347,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithParameterSupplier.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,7.542121,1.133153,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithDataPointMethod.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,14.175355,1.627942,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/UnsuccessfulWithDataPointFields.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,6.565760,1.032802,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithOnlyTestAnnotations.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,12.086729,1.814230,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithExtendedParameterSources.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.547840,0.454837,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WhenNoParametersMatch.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,12.762923,1.305494,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithUnresolvedGenericTypeVariablesOnTheoryParms.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,13.234502,1.332304,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/SuccessfulWithDataPointFields.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,8.059147,0.814130,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/FailingDataPointMethods.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.184970,1.238697,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithAutoGeneratedDataPoints.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.595178,1.030124,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/TypeMatchingBetweenMultiDataPointsMethod.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.973894,0.688114,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/TheoriesPerformanceTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.435923,1.148148,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/runner/WithNamedDataPoints.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,13.309862,0.381226,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/internal/SpecificDataPointsSupplierTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,7.630191,1.245991,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/internal/ParameterizedAssertionErrorTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,14.238580,1.454819,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/internal/AllMembersSupplierTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.289811,0.858950,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/AssumingInTheoriesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.133848,0.860535,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/TestedOnSupplierTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.800273,0.499059,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/theories/TheoryTestUtils.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,11.186705,0.589595,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/max/DescriptionTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,5.006045,1.073277,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/max/JUnit38SortingTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,19.858953,3.046307,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/max/MaxStarterTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,2.287240,0.800225,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/results/ResultMatchersTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.266281,0.426881,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/results/PrintableResultTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.273059,0.919751,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/MatcherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.002216,0.626279,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/ExternalResourceRuleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,14.974679,0.657645,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/ClassRulesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,14.154753,0.779791,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TestWatcherTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,12.738536,0.779698,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TimeoutRuleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,21.527963,2.392782,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/RuleMemberValidatorTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,18.816561,1.029735,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TempFolderRuleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,13.644636,1.187588,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/EventCollector.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,20.125529,1.596346,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/MethodRulesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.673112,0.682322,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/NameRulesTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,11.291363,0.615759,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/VerifierRuleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,36.097609,15.138613,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TestRuleTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,3.066630,0.689513,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/LoggingTestWatcher.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.459751,0.645770,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/RuleChainTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,16.829160,0.972489,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TemporaryFolderUsageTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,6.918499,1.890840,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/BlockJUnit4ClassRunnerOverrideTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,22.922878,2.373312,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/ExpectedExceptionTest.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,15,4.610746,0.798391,"ms/op",/Users/afroozeh/workspace/junit4/src/test/java/org/junit/tests/experimental/rules/TestWatchmanTest.java
