"Benchmark","Mode","Threads","Samples","Score","Score Error (99.9%)","Unit","Param: path"
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.301874,1.610535,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TablesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,11.212058,1.852018,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/LinkedListMultimapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,24.162633,2.688147,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableMultisetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.019305,1.668010,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TreeMultisetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.576135,0.530659,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MultimapBuilderTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,48.648249,13.735287,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,29.094613,1.558221,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableSetMultimapAsMapImplementsMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.541544,0.779665,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ConstrainedMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.915909,1.379171,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TablesTransformValuesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,32.511384,3.807833,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MapsTransformValuesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,15.009716,1.295164,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableSetMultimapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.676898,0.852079,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/testing/GwtPlatform.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.225786,1.022258,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/testing/MinimalIterableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,1.475997,0.680099,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/testing/TestModuleEntryPoint.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.250325,1.787760,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/testing/IteratorTesterTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.214060,0.614628,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/testing/HelpersTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.739551,2.573424,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/EnumHashBiMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,14.366752,1.315779,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MultimapsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,25.110411,2.836321,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ListsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,37.177279,13.190771,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/IteratorsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.698829,2.464067,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ObjectArraysTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.224433,1.762909,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TreeMultimapExplicitTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.863657,2.131475,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SingletonImmutableTableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,25.844042,4.532058,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SubMapMultimapAsMapImplementsMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.242245,0.760317,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/UnmodifiableIteratorTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.504993,0.534549,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SortedIterablesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.002049,0.567118,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/RegularImmutableAsListTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,5.736282,1.318499,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/EnumMultisetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,111.000956,31.705617,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableSortedMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,7.646654,2.120555,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/LinkedHashMultimapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,41.461058,16.339167,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableBiMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.626139,0.399948,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TreeTraverserTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,37.012060,9.906034,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MapsSortedTransformValuesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,8.445320,2.670064,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ConstraintsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,23.611660,2.776164,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ConstrainedMultimapAsMapImplementsMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,3.317458,0.643722,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/HashBiMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.190543,0.948742,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MultisetsImmutableEntryTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,45.592020,10.878867,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/IterablesTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.954738,1.117847,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ContiguousSetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.303204,1.027725,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/WellBehavedMapTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,44.060471,17.947044,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MapsTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,12.518777,1.871554,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/RegularImmutableTableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,28.520465,6.644824,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/OrderingTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,27.297128,3.522643,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableListTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,38.227263,14.660418,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TreeBasedTableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,42.078447,20.025959,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/ImmutableSortedSetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,4.583130,0.865125,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/LinkedHashMultisetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,15.440251,1.057739,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/TransposedTableTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,2.789651,0.771576,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/SimpleAbstractMultisetTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,6.768945,2.045907,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MapMakerTest_gwt.java
"iguana.benchmark.IguanaBenchmark.benchmarkParse","ss",1,10,13.117241,1.394147,"ms/op",/Users/afroozeh/workspace/guava/guava-gwt/test/com/google/common/collect/MapConstraintsTest_gwt.java
